episode,steps,return
351,200,-245
352,200,-290
353,200,-308
354,200,-326
355,200,-272
356,200,-245
357,200,-326
358,200,-263
359,200,-281
360,200,-290
361,91,-97
362,200,-290
363,200,-245
364,200,-326
365,200,-281
366,74,-80
367,200,-308
368,200,-326
369,200,-299
370,80,-77
371,200,-272
372,200,-371
373,200,-317
374,200,-308
375,100,-97
376,200,-317
377,125,-167
378,200,-242
379,200,-299
380,200,-299
381,200,-299
382,200,-299
383,200,-299
384,200,-263
385,200,-290
386,200,-290
387,200,-272
388,200,-263
389,200,-281
390,114,-147
391,200,-290
392,200,-290
393,200,-290
394,200,-290
395,200,-263
396,200,-290
397,185,-245
398,200,-290
399,52,-40
400,200,-263
401,200,-290
402,111,-99
403,200,-236
404,200,-254
405,200,-308
406,200,-326
407,200,-290
408,200,-290
409,200,-317
410,200,-299
411,200,-344
412,200,-272
413,200,-344
414,200,-308
415,200,-236
416,200,-308
417,200,-290
418,168,-219
419,93,-108
420,200,-245
421,76,-109
422,200,-263
423,200,-263
424,200,-308
425,200,-326
426,71,-86
427,200,-290
428,187,-265
429,126,-123
430,200,-263
431,200,-290
432,200,-308
433,200,-263
434,200,-317
435,200,-344
436,200,-308
437,200,-245
438,200,-299
439,200,-263
440,200,-281
441,200,-272
442,200,-281
443,200,-281
444,200,-227
445,200,-263
446,200,-254
447,200,-263
448,200,-299
449,195,-264
450,200,-263
451,200,-308
452,200,-308
453,200,-272
454,200,-326
455,24,-12
456,105,-147
457,200,-227
458,200,-263
459,200,-299
460,189,-258
461,200,-290
462,200,-290
463,200,-263
464,200,-281
465,200,-299
466,200,-290
467,200,-281
468,167,-236
469,200,-263
470,200,-299
471,200,-380
472,200,-245
473,200,-281
474,200,-245
475,200,-236
476,172,-178
477,200,-281
478,48,-63
479,200,-281
480,200,-254
481,44,-59
482,200,-281
483,139,-172
484,120,-162
485,200,-245
486,200,-254
487,200,-299
488,126,-159
489,200,-281
490,200,-290
491,200,-254
492,109,-160
493,200,-290
494,200,-299
495,200,-317
496,200,-335
497,200,-299
498,200,-272
499,180,-186
500,200,-290
501,200,-299
502,200,-272
503,67,-46
504,200,-317
505,171,-195
506,200,-281
507,200,-308
508,200,-245
509,200,-272
510,200,-281
511,200,-272
512,200,-254
513,200,-272
514,79,-85
515,200,-281
516,200,-308
517,200,-281
518,200,-326
519,179,-275
520,190,-232
521,200,-290
522,200,-272
523,200,-281
524,109,-133
525,200,-254
526,200,-272
527,200,-272
528,134,-194
529,200,-290
530,173,-233
531,200,-290
532,200,-281
533,200,-308
534,110,-125
535,200,-263
536,200,-308
537,200,-317
538,200,-326
539,200,-245
540,200,-299
541,200,-326
542,200,-299
543,200,-245
544,200,-281
545,200,-236
546,166,-298
547,200,-299
548,200,-236
549,200,-263
550,200,-263
551,200,-281
552,200,-218
553,200,-308
554,76,-109
555,57,-63
556,200,-254
557,200,-263
558,126,-168
559,170,-221
560,200,-299
561,200,-281
562,149,-227
563,200,-272
564,200,-299
565,200,-272
566,200,-245
567,200,-317
568,200,-308
569,136,-142
570,200,-272
571,121,-136
572,200,-254
573,200,-272
574,141,-219
575,200,-317
576,200,-263
577,200,-290
578,200,-272
579,200,-236
580,200,-263
581,200,-245
582,200,-326
583,200,-335
584,200,-281
585,200,-263
586,200,-299
587,200,-263
588,50,-47
589,200,-263
590,200,-308
591,200,-263
592,126,-159
593,146,-215
594,200,-290
595,200,-263
596,200,-254
597,136,-169
598,200,-254
599,200,-272
600,200,-218
601,200,-299
602,190,-268
603,200,-353
604,200,-254
605,200,-299
606,200,-335
607,40,-28
608,200,-281
609,200,-236
610,200,-281
611,200,-308
612,100,-88
613,200,-371
614,200,-272
615,99,-123
616,200,-308
617,200,-263
618,200,-308
619,137,-152
620,200,-317
621,200,-308
622,89,-95
623,134,-149
624,200,-272
625,200,-245
626,200,-281
627,200,-245
628,200,-263
629,200,-272
630,128,-143
631,199,-250
632,200,-317
633,200,-254
634,200,-281
635,200,-272
636,196,-229
637,200,-326
638,200,-290
639,200,-254
640,151,-166
641,141,-165
642,200,-218
643,200,-299
644,63,-78
645,200,-299
646,109,-133
647,200,-263
648,189,-231
649,200,-281
650,194,-290
651,200,-281
652,106,-130
653,200,-281
654,200,-281
655,200,-281
656,200,-281
657,200,-263
658,200,-263
659,200,-308
660,59,-83
661,200,-254
662,48,-45
663,200,-308
664,145,-187
665,200,-254
666,200,-326
667,200,-254
668,200,-326
669,200,-236
670,142,-157
671,200,-272
672,49,-46
673,200,-254
674,200,-263
675,200,-308
676,200,-281
677,200,-353
678,190,-268
679,200,-308
680,200,-290
681,200,-353
682,200,-263
683,200,-299
684,156,-162
685,38,-35
686,200,-254
687,200,-245
688,172,-241
689,118,-169
690,200,-263
691,200,-290
692,200,-353
693,185,-236
694,200,-344
695,200,-263
696,200,-254
697,200,-299
698,200,-263
699,61,-58
700,200,-245
701,200,-281
702,109,-142
703,200,-272
704,200,-272
705,200,-317
706,200,-281
707,200,-290
708,200,-263
709,16,5
710,200,-281
711,200,-236
712,200,-281
713,200,-254
714,133,-157
715,200,-326
716,200,-236
717,200,-299
718,130,-127
719,120,-144
720,155,-188
721,151,-175
722,200,-245
723,166,-244
724,200,-254
725,200,-245
726,200,-272
727,200,-272
728,64,-70
729,179,-194
730,200,-272
731,200,-299
732,48,-27
733,200,-245
734,200,-281
735,116,-122
736,200,-245
737,200,-317
738,200,-236
739,200,-281
740,200,-308
741,200,-308
742,200,-272
743,167,-272
744,200,-272
745,49,-37
746,200,-344
747,200,-281
748,63,-60
749,200,-227
750,68,-83
751,200,-380
752,200,-299
753,200,-299
754,200,-290
755,200,-236
756,189,-312
757,113,-146
758,163,-259
759,200,-281
760,200,-296
761,200,-272
762,176,-200
763,200,-281
764,173,-233
765,200,-317
766,200,-344
767,200,-290
768,135,-150
769,200,-290
770,104,-92
771,200,-281
772,162,-177
773,200,-254
774,200,-299
775,200,-299
776,88,-85
777,200,-299
778,200,-281
779,200,-272
780,200,-272
781,200,-272
782,45,-42
783,70,-67
784,71,-95
785,200,-290
786,200,-254
787,200,-299
788,54,-42
789,49,-28
790,185,-254
791,200,-263
792,200,-335
793,200,-308
794,200,-344
795,200,-272
796,196,-211
797,200,-326
798,200,-245
799,200,-308
800,200,-326
801,200,-299
802,200,-272
803,200,-272
804,200,-290
805,200,-272
806,115,-121
807,143,-158
808,200,-245
809,200,-254
810,200,-308
811,154,-196
812,200,-245
813,200,-290
814,24,-3
815,177,-219
816,200,-299
817,200,-290
818,200,-299
819,168,-210
820,200,-263
821,200,-326
822,200,-272
823,136,-160
824,200,-317
825,150,-183
826,200,-326
827,200,-281
828,66,-63
829,200,-290
830,200,-335
831,200,-299
832,200,-344
833,150,-183
834,200,-290
835,200,-245
836,200,-245
837,200,-245
838,200,-272
839,200,-263
840,200,-362
841,80,-113
842,200,-281
843,60,-39
844,65,-71
845,200,-281
846,200,-308
847,37,-25
848,200,-254
849,200,-281
850,136,-151
851,200,-281
852,200,-326
853,19,2
854,86,-110
855,200,-263
856,200,-272
857,200,-281
858,145,-178
859,200,-308
860,200,-308
861,64,-61
862,200,-263
863,200,-299
864,200,-299
865,200,-254
866,200,-272
867,125,-131
868,200,-272
869,200,-272
870,200,-245
871,197,-239
872,73,-115
873,156,-225
874,200,-263
875,123,-120
876,30,-9
877,200,-272
878,200,-254
879,200,-299
880,200,-281
881,200,-317
882,173,-224
883,200,-290
884,129,-198
885,200,-272
886,62,-50
887,200,-380
888,200,-272
889,200,-254
890,200,-290
891,200,-290
892,200,-272
893,200,-281
894,45,-24
895,200,-326
896,200,-236
897,16,5
898,170,-194
899,37,-43
900,200,-281
901,200,-254
902,200,-227
903,200,-317
904,200,-281
905,200,-326
906,200,-299
907,88,-130
908,200,-290
909,184,-253
910,81,-87
911,173,-197
912,200,-299
913,23,-11
914,148,-181
915,81,-105
916,200,-254
917,200,-272
918,200,-290
919,200,-290
920,101,-143
921,186,-237
922,200,-326
923,189,-222
924,200,-326
925,200,-281
926,128,-134
927,200,-263
928,200,-299
929,92,-80
930,200,-335
931,140,-173
932,200,-263
933,102,-99
934,196,-229
935,148,-181
936,163,-196
937,200,-263
938,200,-245
939,200,-281
940,127,-151
941,200,-281
942,200,-254
943,94,-118
944,200,-272
945,200,-227
946,200,-254
947,200,-272
948,200,-281
949,200,-263
950,200,-254
951,200,-245
952,200,-272
953,200,-281
954,200,-290
955,200,-254
956,21,-9
957,131,-191
958,50,-38
959,200,-263
960,200,-299
961,118,-169
962,200,-290
963,200,-308
964,103,-118
965,200,-263
966,200,-272
967,147,-189
968,163,-196
969,200,-308
970,46,-25
971,123,-174
972,200,-290
973,200,-308
974,200,-281
975,200,-290
976,200,-290
977,200,-236
978,38,-26
979,200,-290
980,165,-189
981,200,-290
982,200,-263
983,47,-35
984,34,-13
985,200,-263
986,200,-236
987,200,-236
988,200,-281
989,200,-254
990,200,-263
991,162,-240
992,200,-254
993,200,-272
994,200,-281
995,121,-118
996,200,-290
997,200,-281
998,200,-290
999,113,-128
1000,85,-100
1001,200,-281
1002,200,-227
1003,81,-87
1004,200,-263
1005,18,3
1006,200,-281
1007,190,-232
1008,200,-326
1009,130,-136
1010,200,-326
1011,63,-60
1012,200,-281
1013,200,-263
1014,92,-107
1015,122,-137
1016,60,-57
1017,200,-281
1018,200,-281
1019,200,-281
1020,143,-167
1021,200,-263
1022,63,-42
1023,200,-272
1024,200,-245
1025,200,-290
1026,200,-263
1027,145,-178
1028,200,-290
1029,91,-88
1030,200,-263
1031,120,-126
1032,112,-136
1033,149,-263
1034,200,-290
1035,200,-308
1036,200,-299
1037,200,-299
1038,200,-290
1039,73,-97
1040,200,-263
1041,198,-267
1042,196,-301
1043,200,-299
1044,195,-291
1045,200,-281
1046,200,-272
1047,27,-33
1048,200,-254
1049,179,-185
1050,47,-53
1051,200,-227
1052,200,-290
1053,200,-263
1054,200,-263
1055,200,-335
1056,200,-299
1057,200,-263
1058,200,-227
1059,200,-281
1060,200,-290
1061,200,-317
1062,200,-254
1063,200,-263
1064,200,-254
1065,75,-81
1066,200,-290
1067,200,-263
1068,200,-254
1069,99,-78
1070,102,-99
1071,194,-299
1072,200,-290
1073,200,-263
1074,200,-236
1075,37,-25
1076,91,-97
1077,126,-150
1078,157,-145
1079,67,-73
1080,200,-263
1081,200,-263
1082,170,-221
1083,161,-158
1084,194,-245
1085,54,-51
1086,200,-281
1087,69,-102
1088,200,-317
1089,200,-263
1090,200,-281
1091,200,-290
1092,200,-290
1093,200,-281
1094,200,-326
1095,93,-99
1096,200,-281
1097,200,-263
1098,200,-263
1099,74,-71
1100,190,-250
1101,112,-136
1102,200,-281
1103,200,-290
1104,200,-308
1105,200,-326
1106,86,-83
1107,200,-245
1108,200,-263
1109,98,-104
1110,200,-245
1111,151,-193
1112,200,-272
1113,67,-46
1114,200,-290
1115,200,-290
1116,200,-290
1117,200,-317
1118,200,-281
1119,200,-254
1120,109,-124
1121,200,-245
1122,200,-308
1123,200,-299
1124,155,-206
1125,185,-227
1126,200,-272
1127,200,-263
1128,103,-118
1129,98,-95
1130,144,-204
1131,125,-167
1132,200,-263
1133,85,-109
1134,37,-25
1135,200,-335
1136,200,-254
1137,57,-63
1138,200,-281
1139,200,-281
1140,200,-281
1141,129,-144
1142,200,-254
1143,200,-263
1144,200,-254
1145,200,-308
1146,58,-73
1147,200,-272
1148,181,-241
1149,200,-308
1150,200,-299
1151,71,-104
1152,16,5
1153,38,-44
1154,200,-236
1155,200,-281
1156,200,-227
1157,200,-299
1158,127,-160
1159,172,-223
1160,17,4
1161,119,-143
1162,200,-263
1163,200,-317
1164,66,-99
1165,77,-83
1166,175,-190
1167,132,-147
1168,61,-94
1169,74,-98
1170,155,-215
1171,117,-114
1172,200,-263
1173,200,-236
1174,200,-290
1175,200,-263
1176,54,-78
1177,200,-281
1178,200,-317
1179,200,-254
1180,64,-70
1181,157,-190
1182,200,-236
1183,200,-281
1184,200,-263
1185,200,-281
1186,200,-281
1187,200,-245
1188,200,-281
1189,50,-56
1190,200,-326
1191,168,-246
1192,106,-175
1193,90,-123
1194,200,-281
1195,81,-96
1196,200,-281
1197,200,-281
1198,132,-147
1199,100,-88
1200,89,-68
1201,168,-201
1202,198,-249
1203,200,-245
1204,18,-24
1205,112,-127
1206,200,-272
1207,195,-246
1208,200,-299
1209,200,-218
1210,200,-254
1211,145,-160
1212,200,-236
1213,110,-116
1214,200,-272
1215,200,-227
1216,200,-317
1217,129,-135
1218,200,-272
1219,191,-251
1220,200,-308
1221,200,-308
1222,52,-31
1223,200,-281
1224,35,-14
1225,200,-299
1226,200,-236
1227,200,-245
1228,129,-126
1229,200,-236
1230,137,-152
1231,142,-175
1232,168,-228
1233,160,-166
1234,200,-236
1235,36,-24
1236,200,-299
1237,200,-245
1238,157,-208
1239,196,-247
1240,25,-4
1241,149,-173
1242,200,-281
1243,200,-227
1244,143,-140
1245,200,-281
1246,177,-210
1247,200,-317
1248,200,-290
1249,200,-290
1250,193,-271
1251,72,-51
1252,24,-21
1253,111,-117
1254,200,-245
1255,82,-115
1256,200,-308
1257,200,-245
1258,200,-272
1259,189,-249
1260,200,-281
1261,200,-299
1262,200,-290
1263,23,-11
1264,200,-263
1265,69,-102
1266,171,-195
1267,200,-263
1268,185,-218
1269,200,-263
1270,200,-263
1271,103,-118
1272,200,-272
1273,200,-290
1274,84,-117
1275,200,-290
1276,159,-174
1277,114,-111
1278,131,-164
1279,200,-254
1280,200,-218
1281,200,-353
1282,200,-317
1283,96,-102
1284,200,-272
1285,200,-299
1286,119,-125
1287,200,-299
1288,123,-120
1289,200,-272
1290,200,-218
1291,200,-263
1292,200,-299
1293,200,-290
1294,130,-145
1295,181,-223
1296,200,-290
1297,200,-299
1298,174,-261
1299,200,-299
1300,200,-299
1301,200,-317
1302,117,-177
1303,200,-299
1304,200,-272
1305,200,-299
1306,116,-122
1307,171,-240
1308,200,-290
1309,200,-344
1310,200,-281
1311,102,-135
1312,200,-290
1313,200,-272
1314,24,-12
1315,200,-272
1316,200,-281
1317,44,-41
1318,200,-281
1319,163,-205
1320,200,-245
1321,39,-36
1322,200,-263
1323,40,-28
1324,144,-186
1325,11,10
1326,200,-245
1327,105,-129
1328,200,-281
1329,200,-281
1330,117,-114
1331,109,-133
1332,71,-86
1333,29,-8
1334,110,-125
1335,67,-100
1336,200,-272
1337,139,-190
1338,200,-272
1339,200,-308
1340,200,-254
1341,138,-144
1342,106,-121
1343,200,-218
1344,200,-263
1345,200,-317
1346,102,-108
1347,152,-176
1348,200,-272
1349,200,-227
1350,88,-76
1351,164,-179
1352,89,-104
1353,200,-245
1354,128,-170
1355,139,-145
1356,129,-135
1357,200,-254
1358,78,-75
1359,200,-272
1360,160,-193
1361,96,-111
1362,200,-281
1363,200,-236
1364,199,-259
1365,104,-83
1366,104,-146
1367,200,-272
1368,200,-308
1369,200,-299
1370,28,-7
1371,200,-254
1372,146,-188
1373,200,-308
1374,132,-165
1375,56,-35
1376,120,-108
1377,200,-272
1378,118,-133
1379,200,-308
1380,163,-232
1381,200,-254
1382,200,-272
1383,200,-272
1384,77,-74
1385,117,-114
1386,200,-272
1387,200,-299
1388,200,-263
1389,102,-108
1390,45,-51
1391,166,-217
1392,22,-1
1393,50,-47
1394,200,-281
1395,63,-51
1396,115,-148
1397,85,-82
1398,174,-216
1399,175,-262
1400,131,-137
1401,200,-281
1402,200,-299
1403,57,-81
1404,145,-169
1405,128,-188
1406,95,-92
1407,170,-275
1408,200,-263
1409,30,-9
1410,200,-290
1411,200,-254
1412,104,-146
1413,72,-78
1414,200,-272
1415,200,-236
1416,197,-257
1417,35,-23
1418,200,-272
1419,200,-308
1420,200,-254
1421,200,-263
1422,140,-146
1423,200,-281
1424,200,-236
1425,200,-263
1426,96,-120
1427,200,-272
1428,170,-212
1429,200,-281
1430,113,-155
1431,200,-272
1432,200,-299
1433,200,-335
1434,195,-246
1435,200,-281
1436,102,-117
1437,118,-142
1438,200,-272
1439,112,-109
1440,200,-281
1441,200,-263
1442,200,-272
1443,200,-263
1444,93,-81
1445,46,-43
1446,200,-344
1447,65,-71
1448,200,-308
1449,89,-122
1450,52,-40
1451,200,-254
1452,68,-56
1453,36,-24
1454,200,-281
1455,200,-272
1456,200,-254
1457,200,-263
1458,200,-299
1459,186,-192
1460,169,-220
1461,200,-263
1462,200,-317
1463,76,-73
1464,200,-281
1465,200,-290
1466,58,-73
1467,86,-83
1468,200,-227
1469,200,-308
1470,200,-263
1471,200,-281
1472,181,-232
1473,86,-101
1474,10,11
1475,93,-90
1476,190,-268
1477,200,-245
1478,200,-263
1479,72,-78
1480,200,-326
1481,200,-290
1482,200,-272
1483,162,-195
1484,66,-54
1485,126,-141
1486,132,-129
1487,51,-39
1488,111,-117
1489,200,-281
1490,156,-198
1491,200,-245
1492,200,-272
1493,200,-290
1494,200,-254
1495,38,-17
1496,200,-281
1497,77,-74
1498,139,-145
1499,62,-68
1500,130,-127
1501,165,-162
1502,200,-281
1503,200,-281
1504,97,-85
1505,94,-100
1506,19,-7
1507,142,-148
1508,200,-308
1509,200,-263
1510,58,-64
1511,174,-198
1512,200,-290
1513,200,-290
1514,38,-17
1515,200,-263
1516,110,-107
1517,200,-272
1518,28,-25
1519,200,-260
1520,177,-219
1521,200,-281
1522,200,-290
1523,142,-175
1524,200,-263
1525,87,-129
1526,195,-237
1527,180,-213
1528,160,-193
1529,130,-136
1530,150,-183
1531,100,-133
1532,68,-65
1533,52,-31
1534,200,-281
1535,200,-245
1536,132,-138
1537,99,-123
1538,200,-272
1539,200,-263
1540,141,-201
1541,145,-187
1542,94,-100
1543,96,-111
1544,200,-290
1545,200,-263
1546,200,-263
1547,94,-91
1548,133,-130
1549,200,-299
1550,171,-177
1551,91,-151
1552,200,-263
1553,145,-169
1554,115,-175
1555,169,-193
1556,200,-272
1557,200,-317
1558,27,-6
1559,55,-61
1560,200,-281
1561,23,-11
1562,109,-106
1563,200,-272
1564,200,-281
1565,200,-290
1566,200,-296
1567,117,-141
1568,200,-263
1569,55,-52
1570,9,12
1571,154,-169
1572,200,-263
1573,134,-149
1574,200,-308
1575,200,-344
1576,200,-254
1577,42,-57
1578,97,-121
1579,200,-272
1580,200,-263
1581,200,-290
1582,184,-253
1583,200,-299
1584,79,-76
1585,200,-272
1586,141,-165
1587,191,-206
1588,30,-9
1589,157,-181
1590,200,-254
1591,165,-198
1592,116,-149
1593,151,-238
1594,200,-227
1595,24,-3
1596,199,-214
1597,119,-161
1598,33,-12
1599,138,-153
1600,200,-227
1601,59,-47
1602,200,-263
1603,100,-97
1604,200,-281
1605,191,-260
1606,154,-196
1607,169,-220
1608,200,-254
1609,200,-245
1610,200,-272
1611,21,-9
1612,200,-317
1613,125,-167
1614,80,-68
1615,200,-254
1616,200,-254
1617,69,-84
1618,97,-103
1619,122,-137
1620,200,-272
1621,200,-290
1622,200,-254
1623,51,-57
1624,134,-167
1625,50,-47
1626,200,-281
1627,132,-165
1628,61,-40
1629,84,-90
1630,122,-137
1631,200,-272
1632,200,-317
1633,196,-274
1634,200,-272
1635,148,-190
1636,200,-281
1637,200,-263
1638,29,-17
1639,167,-173
1640,34,-22
1641,63,-60
1642,151,-193
1643,64,-61
1644,85,-91
1645,171,-204
1646,200,-272
1647,200,-299
1648,200,-290
1649,200,-308
1650,200,-290
1651,200,-263
1652,78,-84
1653,162,-204
1654,200,-299
1655,200,-308
1656,156,-171
1657,41,-47
1658,200,-236
1659,192,-270
1660,90,-78
1661,147,-144
1662,81,-105
1663,150,-174
1664,104,-119
1665,184,-226
1666,200,-281
1667,89,-113
1668,200,-233
1669,200,-299
1670,200,-290
1671,200,-281
1672,200,-290
1673,52,-40
1674,93,-81
1675,168,-264
1676,160,-202
1677,70,-76
1678,53,-50
1679,200,-263
1680,181,-250
1681,99,-96
1682,200,-263
1683,200,-290
1684,200,-272
1685,150,-174
1686,180,-240
1687,200,-263
1688,26,-14
1689,200,-272
1690,180,-204
1691,140,-137
1692,200,-299
1693,40,-19
1694,98,-122
1695,200,-254
1696,160,-166
1697,119,-125
1698,54,-42
1699,107,-131
1700,200,-272
1701,200,-263
1702,165,-171
1703,200,-308
1704,133,-139
1705,135,-159
1706,160,-166
1707,200,-254
1708,200,-245
1709,200,-281
1710,200,-254
1711,111,-108
1712,156,-180
1713,200,-299
1714,12,9
1715,57,-90
1716,30,-18
1717,133,-175
1718,161,-194
1719,199,-250
1720,200,-245
1721,200,-254
1722,200,-299
1723,92,-89
1724,99,-105
1725,200,-272
1726,200,-281
1727,200,-254
1728,94,-109
1729,109,-124
1730,200,-233
1731,200,-245
1732,44,-23
1733,200,-254
1734,187,-256
1735,200,-290
1736,200,-299
1737,76,-91
1738,122,-128
1739,200,-263
1740,200,-290
1741,157,-199
1742,117,-114
1743,39,-36
1744,200,-326
1745,167,-218
1746,200,-272
1747,200,-272
1748,200,-299
1749,200,-245
1750,196,-247
1751,144,-177
1752,200,-272
1753,151,-202
1754,200,-227
1755,153,-204
1756,200,-290
1757,169,-193
1758,200,-245
1759,88,-94
1760,126,-150
1761,200,-272
1762,91,-79
1763,152,-176
1764,143,-185
1765,23,-2
1766,62,-50
1767,150,-192
1768,126,-159
1769,200,-299
1770,200,-227
1771,200,-236
1772,138,-153
1773,148,-154
1774,200,-317
1775,139,-154
1776,83,-98
1777,199,-232
1778,198,-240
1779,190,-232
1780,200,-254
1781,141,-174
1782,85,-100
1783,189,-249
1784,197,-230
1785,200,-245
1786,40,-28
1787,195,-255
1788,98,-122
1789,200,-245
1790,130,-172
1791,200,-245
1792,200,-281
1793,54,-87
1794,82,-97
1795,180,-213
1796,47,-35
1797,192,-243
1798,200,-290
1799,200,-272
1800,65,-71
1801,187,-292
1802,40,-19
1803,50,-29
1804,200,-263
1805,95,-83
1806,141,-156
1807,200,-245
1808,158,-191
1809,182,-251
1810,165,-189
1811,200,-263
1812,172,-214
1813,200,-254
1814,200,-281
1815,148,-199
1816,200,-245
1817,98,-122
1818,200,-254
1819,49,-55
1820,100,-133
1821,200,-254
1822,200,-281
1823,200,-308
1824,93,-126
1825,200,-272
1826,66,-63
1827,200,-335
1828,142,-166
1829,135,-141
1830,144,-222
1831,190,-241
1832,102,-108
1833,200,-272
1834,181,-241
1835,133,-166
1836,200,-254
1837,43,-58
1838,200,-290
1839,200,-272
1840,182,-260
1841,127,-115
1842,11,10
1843,200,-317
1844,98,-104
1845,200,-236
1846,200,-245
1847,143,-176
1848,183,-261
1849,59,-83
1850,133,-148
1851,78,-84
1852,162,-186
1853,157,-190
1854,183,-198
1855,125,-131
1856,46,-43
1857,113,-128
1858,200,-254
1859,80,-95
1860,80,-86
1861,200,-245
1862,200,-254
1863,19,2
1864,200,-290
1865,98,-122
1866,84,-90
1867,101,-107
1868,129,-153
1869,200,-272
1870,200,-272
1871,163,-250
1872,163,-223
1873,86,-110
1874,175,-217
