episode,steps,return
589,91,-106
590,142,-229
591,37,-16
592,130,-181
593,59,-56
594,20,-8
595,138,-225
596,196,-301
597,75,-90
598,91,-133
599,65,-80
600,51,-57
601,17,-5
602,53,-50
603,57,-63
604,30,-18
605,11,10
606,82,-88
607,22,-1
608,59,-56
609,30,-18
610,15,6
611,186,-255
612,49,-91
613,46,-61
614,16,5
615,69,-93
616,8,13
617,84,-81
618,76,-127
619,29,-44
620,12,0
621,46,-61
622,8,13
623,59,-101
624,55,-52
625,90,-150
626,54,-69
627,44,-41
628,65,-125
629,171,-285
630,30,-18
631,12,0
632,102,-126
633,200,-335
634,185,-299
635,73,-97
636,95,-128
637,18,-6
638,77,-110
639,22,-19
640,9,12
641,82,-124
642,8,13
643,45,-69
644,16,-4
645,37,-43
646,30,-36
647,26,-23
648,30,-18
649,42,-57
650,57,-90
651,37,-34
652,43,-58
653,32,-29
654,107,-122
655,71,-95
656,30,-27
657,84,-135
658,78,-120
659,117,-195
660,80,-113
661,9,12
662,53,-86
663,148,-208
664,76,-100
665,45,-33
666,113,-146
667,58,-73
668,59,-74
669,75,-99
670,12,9
671,110,-170
672,28,-34
673,63,-105
674,57,-81
675,15,-3
676,54,-69
677,85,-109
678,27,-33
679,11,10
680,16,-4
681,13,8
682,18,-6
683,57,-45
684,22,-1
685,16,-22
686,36,-60
687,35,-41
688,91,-160
689,8,13
690,10,11
691,75,-108
692,30,-27
693,15,6
694,38,-35
695,200,-344
696,34,-13
697,12,9
698,91,-142
699,16,-4
700,44,-50
701,32,-29
702,11,10
703,16,-4
704,27,-24
705,13,-1
706,112,-154
707,13,8
708,48,-45
709,12,0
710,52,-67
711,34,-76
712,14,7
713,199,-268
714,33,-12
715,25,-22
716,52,-40
717,41,-38
718,170,-257
719,18,3
720,44,-41
721,7,14
722,22,-10
723,46,-34
724,50,-65
725,104,-137
726,39,-27
727,94,-127
728,31,-10
729,100,-187
730,42,-21
731,59,-74
732,11,-8
733,15,-3
734,14,7
735,65,-62
736,74,-62
737,15,-21
738,78,-84
739,59,-65
740,10,11
741,54,-96
742,15,-12
743,10,11
744,10,11
745,47,-44
746,25,-22
747,20,-17
748,16,-4
749,20,-17
750,200,-359
751,15,-3
752,108,-186
753,22,-19
754,10,11
755,9,12
756,14,7
757,25,-4
758,24,-3
759,62,-77
760,16,-4
761,74,-107
762,14,7
763,60,-75
764,16,-4
765,32,-38
766,14,7
767,21,-9
768,38,-35
769,131,-182
770,26,-5
771,37,-34
772,12,0
773,69,-102
774,26,-14
775,83,-107
776,61,-85
777,60,-57
778,35,-50
779,20,1
780,32,-38
781,55,-52
782,45,-78
783,16,5
784,19,-7
785,73,-97
786,15,-3
787,20,1
788,10,2
789,7,14
790,12,9
791,40,-55
792,83,-89
793,76,-82
794,48,-45
795,20,1
796,29,-26
797,26,-41
798,47,-44
799,12,0
800,16,-4
801,120,-198
802,48,-45
803,53,-59
804,64,-79
805,107,-167
806,87,-84
807,60,-84
808,43,-49
809,65,-80
810,15,-3
811,46,-70
812,62,-68
813,78,-84
814,8,13
815,126,-177
816,82,-97
817,52,-58
818,11,10
819,29,-26
820,48,-63
821,29,-26
822,27,-6
823,22,-28
824,14,-2
825,59,-137
826,16,5
827,12,0
828,75,-99
829,32,-20
830,13,8
831,32,-29
832,46,-52
833,31,-28
834,48,-99
835,51,-75
836,12,9
837,43,-40
838,12,9
839,39,-45
840,63,-69
841,23,-11
842,12,9
843,25,-31
844,20,-17
845,29,-8
846,23,-29
847,10,2
848,18,3
849,39,-63
850,8,13
851,16,-4
852,45,-69
853,13,8
854,38,-26
855,64,-61
856,32,-20
857,81,-105
858,9,3
859,83,-98
860,14,7
861,93,-108
862,43,-40
863,13,-10
864,15,-3
865,19,-7
866,13,-1
867,14,7
868,22,-19
869,30,-45
870,11,1
871,14,7
872,38,-80
873,10,11
874,61,-58
875,28,-16
876,14,7
877,16,-4
878,103,-154
879,28,-16
880,32,-47
881,90,-150
882,20,-8
883,35,-14
884,51,-75
885,40,-55
886,15,-12
887,60,-102
888,33,-30
889,49,-73
890,112,-172
891,52,-94
892,100,-151
893,40,-46
894,39,-72
895,14,7
896,111,-144
897,8,13
898,15,6
899,15,-3
900,129,-180
901,74,-98
902,15,-3
903,35,-41
904,19,2
905,10,11
906,46,-79
907,14,-2
908,63,-69
909,15,6
910,19,2
911,11,10
912,15,-3
913,7,14
914,18,-6
915,74,-116
916,78,-129
917,45,-60
918,46,-70
919,15,6
920,18,-24
921,27,-24
922,12,9
923,60,-75
924,12,9
925,58,-64
926,27,-33
927,22,-10
928,39,-45
929,20,-8
930,22,-19
931,8,13
932,27,-6
933,29,-62
934,12,9
935,105,-129
936,9,12
937,18,-15
938,36,-42
939,21,-18
940,15,6
941,13,8
942,15,6
943,15,-3
944,20,-8
945,14,7
946,11,10
947,24,-12
948,19,-7
949,15,6
950,38,-35
951,21,-9
952,30,-36
953,12,9
954,37,-52
955,60,-57
956,25,-13
957,14,-11
958,95,-110
959,28,-25
960,55,-70
961,33,-48
962,14,7
963,39,-36
964,10,2
965,24,-21
966,60,-66
967,65,-80
968,17,-5
969,16,5
970,36,-24
971,12,9
972,12,9
973,16,-13
974,20,1
975,27,-42
976,24,-21
977,73,-97
978,15,-21
979,11,10
980,14,-11
981,10,11
982,27,-15
983,6,15
984,15,6
985,27,-24
986,44,-68
987,48,-54
988,42,-48
989,21,-9
990,26,-32
991,10,11
992,26,-23
993,23,-2
994,15,-3
995,51,-75
996,80,-86
997,103,-118
998,36,-69
999,13,8
1000,13,-1
1001,61,-85
1002,60,-111
1003,48,-45
1004,75,-81
1005,11,10
1006,51,-93
1007,21,-18
1008,15,-3
1009,23,-11
1010,19,2
1011,21,-18
1012,17,-23
1013,13,8
1014,68,-83
1015,16,-13
1016,10,2
1017,20,-8
1018,69,-111
1019,92,-107
1020,48,-45
1021,110,-116
1022,25,-22
1023,12,9
1024,37,-52
1025,56,-107
1026,81,-132
1027,14,-11
1028,29,-44
1029,14,7
1030,16,5
1031,15,6
1032,15,6
1033,22,-1
1034,66,-90
1035,48,-99
1036,25,-31
1037,25,-22
1038,27,-15
1039,14,7
1040,39,-63
1041,8,13
1042,25,-13
1043,50,-65
1044,39,-54
1045,12,0
1046,29,-26
1047,10,11
1048,29,-8
1049,29,-8
1050,20,-17
1051,63,-60
1052,39,-45
1053,10,11
1054,54,-87
1055,9,12
1056,14,7
1057,18,3
1058,18,-24
1059,33,-30
1060,69,-138
1061,17,4
1062,20,-26
1063,51,-66
1064,67,-100
1065,21,-27
1066,26,-23
1067,18,-15
1068,25,-4
1069,15,6
1070,18,3
1071,21,-9
1072,79,-130
1073,18,-6
1074,25,-13
1075,10,11
1076,10,2
1077,21,0
1078,27,-33
1079,30,-36
1080,10,11
1081,14,7
1082,28,-25
1083,18,3
1084,13,8
1085,10,11
1086,31,-37
1087,12,-9
1088,16,5
1089,14,-2
1090,30,-27
1091,14,7
1092,19,2
1093,17,-14
1094,19,2
1095,22,-10
1096,11,10
1097,12,0
1098,23,-20
1099,11,10
1100,10,11
1101,25,-31
1102,43,-49
1103,14,7
1104,47,-53
1105,56,-80
1106,8,13
1107,20,-17
1108,21,-18
1109,16,-4
1110,20,1
1111,7,14
1112,14,-2
1113,10,11
1114,21,-9
1115,31,-28
1116,22,-28
1117,23,-29
1118,17,4
1119,14,7
1120,14,-2
1121,25,-22
1122,13,8
1123,23,-38
1124,17,-5
1125,27,-6
1126,54,-51
1127,11,1
1128,24,-12
1129,30,-45
1130,28,-43
1131,8,13
1132,13,8
1133,14,-2
1134,21,-9
1135,85,-118
1136,18,3
1137,10,11
1138,10,11
1139,17,-23
1140,11,1
1141,12,9
1142,12,9
1143,14,7
1144,18,-15
1145,12,0
1146,27,-33
1147,29,-17
1148,20,1
1149,53,-77
1150,28,-25
1151,32,-47
1152,13,8
1153,12,0
1154,14,-2
1155,31,-28
1156,12,9
1157,30,-18
1158,11,1
1159,9,12
1160,10,2
1161,14,7
1162,11,10
1163,31,-28
1164,12,9
1165,7,14
1166,18,-24
1167,16,-4
1168,14,7
1169,12,0
1170,13,8
1171,48,-36
1172,26,-14
1173,25,-22
1174,16,5
1175,19,2
1176,11,1
1177,17,-23
1178,12,9
1179,23,-11
1180,12,0
1181,16,5
1182,16,5
1183,18,3
1184,12,9
1185,12,9
1186,20,-8
1187,43,-49
1188,13,8
1189,15,6
1190,20,1
1191,9,12
1192,14,7
1193,7,14
1194,7,14
1195,13,-1
1196,17,4
1197,39,-36
1198,21,0
1199,17,4
1200,7,14
1201,14,-20
1202,19,-7
1203,28,-25
1204,8,4
1205,24,-39
1206,13,8
1207,16,-13
1208,14,-2
1209,18,-15
1210,26,-23
1211,21,-18
1212,21,-36
1213,7,14
1214,18,-15
1215,34,-22
1216,21,-27
1217,9,12
1218,21,-18
1219,32,-56
1220,79,-121
1221,15,-3
1222,17,4
1223,19,-43
1224,18,-6
1225,50,-65
1226,28,-34
1227,18,-6
1228,7,14
1229,29,-26
1230,15,-3
1231,40,-19
1232,22,-19
1233,17,-14
1234,12,0
1235,12,9
1236,23,-11
1237,15,-21
1238,7,14
1239,22,-1
1240,14,-11
1241,18,-15
1242,42,-39
1243,47,-26
1244,18,-15
1245,40,-46
1246,11,1
1247,67,-100
1248,20,-8
1249,58,-46
1250,14,7
1251,13,-1
1252,10,2
1253,23,-20
1254,28,-16
1255,17,4
1256,13,8
1257,20,-44
1258,19,2
1259,26,-32
1260,23,-20
1261,11,10
1262,17,4
1263,12,-9
1264,48,-63
1265,14,7
1266,21,0
1267,35,-41
1268,12,9
1269,27,-24
1270,30,-27
1271,18,-6
1272,14,7
1273,41,-38
1274,18,3
1275,23,-2
1276,17,-23
1277,29,-17
1278,13,8
1279,17,-5
1280,36,-42
1281,35,-41
1282,12,-9
1283,8,13
1284,12,9
1285,60,-93
1286,10,-7
1287,11,10
1288,12,0
1289,26,-14
1290,26,-23
1291,14,7
1292,26,-32
1293,15,-30
1294,16,-4
1295,22,-10
1296,20,-8
1297,21,0
1298,15,-3
1299,12,9
1300,10,11
1301,32,-20
1302,14,-2
1303,22,-19
1304,16,-4
1305,13,-1
1306,26,-23
1307,17,-14
1308,15,6
1309,14,-2
1310,26,-14
1311,11,10
1312,18,-15
1313,76,-91
1314,15,-30
1315,31,-28
1316,18,-6
1317,13,-1
1318,13,8
1319,18,3
1320,21,0
1321,19,-16
1322,10,11
1323,10,2
1324,27,-15
1325,10,2
1326,18,-15
1327,23,-11
1328,12,9
1329,13,-10
1330,36,-24
1331,11,-8
1332,28,-16
1333,12,0
1334,13,8
1335,11,1
1336,17,-14
1337,16,5
1338,18,-15
1339,63,-96
1340,17,4
1341,14,-2
1342,13,8
1343,13,8
1344,14,-20
1345,35,-23
1346,24,-12
1347,26,-14
1348,23,-2
1349,27,-6
1350,23,-38
1351,23,-2
1352,15,6
1353,28,-7
1354,19,-7
1355,29,-35
1356,27,-24
1357,15,6
1358,14,7
1359,11,10
1360,29,-35
1361,13,8
1362,33,-30
1363,22,-10
1364,10,11
1365,14,7
1366,16,-13
1367,24,-30
1368,17,-5
1369,38,-17
1370,12,-9
1371,36,-42
1372,12,9
1373,15,-21
1374,15,-3
1375,37,-34
1376,12,9
1377,18,3
1378,11,10
1379,31,-37
1380,17,-14
1381,10,11
1382,16,-4
1383,37,-61
1384,16,5
1385,9,12
1386,31,-19
1387,14,7
1388,24,-21
1389,13,-1
1390,25,-13
1391,17,4
1392,11,1
1393,14,7
1394,19,-16
1395,13,-1
1396,20,-8
1397,11,10
1398,13,-10
1399,14,-2
1400,14,-2
1401,27,-15
1402,14,7
1403,13,8
1404,12,9
1405,54,-78
1406,23,-29
1407,14,7
1408,14,-11
1409,11,1
1410,19,2
1411,25,-22
1412,26,-23
1413,14,-11
1414,23,-2
1415,12,9
1416,23,-29
1417,12,0
1418,18,-6
1419,32,-47
1420,33,-30
1421,18,3
1422,16,5
1423,14,7
1424,11,10
1425,31,-19
1426,19,-7
1427,37,-43
1428,16,5
1429,48,-72
1430,15,-3
1431,27,-15
1432,14,7
1433,20,-17
1434,21,-9
1435,19,-16
1436,17,-5
1437,11,10
1438,40,-46
1439,10,2
1440,24,-21
1441,15,6
1442,21,-9
1443,16,-4
1444,17,4
1445,8,13
1446,20,-8
1447,14,-2
1448,17,4
1449,12,0
1450,21,-18
1451,19,-7
1452,17,-14
1453,14,-11
1454,16,5
1455,22,-28
1456,38,-26
1457,12,-9
1458,26,-23
1459,27,-6
1460,19,-7
1461,39,-54
1462,34,-13
1463,14,-2
1464,20,-8
1465,23,-11
1466,16,5
1467,21,-18
1468,18,-24
1469,25,-13
1470,26,-23
1471,33,-39
1472,14,7
1473,15,6
1474,9,12
1475,17,4
1476,12,9
1477,14,-11
1478,12,9
1479,22,-19
1480,20,1
1481,17,4
1482,17,-5
1483,14,7
1484,16,5
1485,9,12
1486,14,-11
1487,17,-5
1488,18,-15
1489,15,6
1490,15,-12
1491,44,-41
1492,13,8
1493,26,-41
1494,16,5
1495,9,12
1496,20,1
1497,18,-15
1498,14,-11
1499,29,-26
1500,20,-8
1501,17,-5
1502,19,-16
1503,25,-13
1504,13,8
1505,24,-12
1506,7,14
1507,18,-15
1508,31,-19
1509,11,10
1510,10,11
1511,13,-1
1512,27,-24
1513,16,-4
1514,15,6
1515,14,7
1516,19,-16
1517,20,-8
1518,12,0
1519,17,-14
1520,15,-3
1521,20,-8
1522,12,0
1523,12,9
1524,25,-13
1525,15,-12
1526,13,8
1527,14,7
1528,15,-12
1529,10,-7
1530,19,-16
1531,26,-32
1532,13,-1
1533,6,15
1534,18,-6
1535,27,-33
1536,19,2
1537,9,3
1538,14,7
1539,28,-34
1540,12,9
1541,12,0
1542,19,-16
1543,20,-26
1544,16,-13
1545,13,8
1546,22,-1
1547,17,-5
1548,34,-49
1549,25,-31
1550,10,11
1551,12,0
1552,28,-25
1553,22,-19
1554,20,-17
1555,14,7
1556,40,-91
1557,30,-18
1558,12,9
1559,19,-7
1560,27,-24
1561,15,-3
1562,36,-33
1563,22,-19
1564,8,13
1565,11,10
1566,16,-22
1567,18,3
1568,16,-4
1569,17,-5
1570,6,15
1571,11,10
1572,11,10
1573,33,-30
1574,17,-5
1575,15,-3
1576,38,-53
1577,19,-34
1578,16,-4
1579,24,-21
1580,40,-46
1581,18,-6
1582,13,-1
1583,25,-13
1584,15,6
1585,32,-29
1586,12,9
1587,13,-1
1588,8,4
1589,12,0
1590,14,7
1591,10,11
1592,25,-22
1593,19,-16
1594,18,-6
1595,8,13
1596,9,12
1597,17,-14
1598,13,-10
1599,18,3
1600,18,-6
1601,19,2
1602,16,-4
1603,21,-36
1604,14,-2
1605,30,-45
1606,22,-1
1607,18,-33
1608,12,9
1609,15,6
1610,28,-25
1611,14,7
1612,20,-8
1613,22,-10
1614,19,-16
1615,13,8
1616,28,-34
1617,17,-5
1618,18,-6
1619,15,-3
1620,15,-3
1621,17,-5
1622,15,-3
1623,16,-4
1624,13,-10
1625,15,6
1626,22,-10
1627,18,3
1628,13,8
1629,23,-2
1630,34,-13
1631,25,-31
1632,18,-6
1633,18,-6
1634,14,7
1635,26,-14
1636,20,-8
1637,21,-18
1638,7,14
1639,14,7
1640,12,9
1641,9,3
1642,31,-37
1643,9,12
1644,10,11
1645,15,-3
1646,12,9
1647,20,-8
1648,16,5
1649,10,11
1650,30,-9
1651,17,-5
1652,15,-21
1653,17,-14
1654,23,-2
1655,19,2
1656,13,-10
1657,12,9
1658,20,-8
1659,19,-16
1660,17,-5
1661,17,4
1662,16,5
1663,14,-2
1664,11,1
1665,24,-39
1666,27,-51
1667,16,5
1668,21,-18
1669,22,-19
1670,18,-24
1671,18,3
1672,19,-16
1673,28,-43
1674,28,-25
1675,20,-26
1676,13,8
1677,11,1
1678,13,-1
1679,21,-9
1680,16,-4
1681,16,-4
1682,30,-36
1683,15,6
1684,26,-14
1685,22,-10
1686,21,-9
1687,23,-20
1688,12,9
1689,14,-2
1690,21,-9
1691,15,6
1692,15,-3
1693,7,14
1694,14,7
1695,15,6
1696,32,-47
1697,25,-13
1698,11,10
1699,20,1
1700,33,-57
1701,33,-30
1702,18,-6
1703,18,-15
1704,18,-15
1705,26,-23
1706,14,7
1707,26,-5
1708,18,-6
1709,20,-8
1710,17,-14
1711,29,-35
1712,29,-26
1713,25,-13
1714,8,-5
1715,14,7
1716,12,-9
1717,17,-23
1718,18,-24
1719,11,10
1720,37,-25
1721,27,-24
1722,30,-27
1723,20,-8
1724,11,1
1725,20,-8
1726,17,4
1727,28,-25
1728,15,6
1729,27,-24
1730,20,1
1731,17,4
1732,13,8
1733,19,-7
1734,14,-2
1735,19,-25
1736,40,-73
1737,14,-11
1738,13,8
1739,15,-3
1740,14,7
1741,18,-6
1742,16,-4
1743,10,11
1744,15,-21
1745,15,-12
1746,19,-7
1747,20,-17
1748,19,-16
1749,24,-12
1750,41,-83
1751,23,-38
1752,24,-12
1753,11,10
1754,29,-8
1755,14,7
1756,23,-20
1757,20,-26
1758,16,-4
1759,16,5
1760,13,8
1761,21,-18
1762,19,-7
1763,23,-20
1764,16,-4
1765,8,13
1766,11,1
1767,21,0
1768,21,0
1769,13,8
1770,21,0
1771,14,-2
1772,20,-8
1773,11,10
1774,21,0
1775,17,-14
1776,16,-4
1777,28,-34
1778,20,-17
1779,12,0
1780,21,-36
1781,8,13
1782,16,5
1783,14,-2
1784,22,-28
1785,21,-9
1786,15,6
1787,12,9
1788,12,9
1789,17,4
1790,13,-1
1791,20,1
1792,17,4
1793,12,0
1794,18,-15
1795,12,0
1796,9,12
1797,19,-7
1798,23,-2
1799,13,8
1800,14,-11
1801,19,-16
1802,7,14
1803,15,-12
1804,28,-43
1805,19,-16
1806,25,-13
1807,20,-8
1808,17,-5
1809,22,-10
1810,16,5
1811,21,-27
1812,14,-2
1813,13,8
1814,22,-10
1815,24,-12
1816,16,-4
1817,22,-28
1818,11,10
1819,11,1
1820,12,0
1821,25,-40
1822,13,8
1823,28,-16
1824,14,-2
1825,19,-34
1826,32,-29
1827,22,-19
1828,14,-2
1829,17,-14
1830,12,9
1831,21,-9
1832,18,-6
1833,17,-23
1834,14,7
1835,17,-23
1836,17,-5
1837,14,-2
1838,17,-5
1839,20,-8
1840,11,1
1841,24,-21
1842,11,10
1843,22,-10
1844,20,1
1845,18,-6
1846,17,-5
1847,22,-10
1848,14,-2
1849,21,-18
1850,12,9
1851,13,-10
1852,17,4
1853,12,9
1854,14,7
1855,11,10
1856,17,-5
1857,28,-16
1858,23,-11
1859,12,0
1860,18,3
1861,21,-27
1862,12,9
1863,17,-23
1864,24,-12
1865,19,-16
1866,13,8
1867,16,-13
1868,15,-3
1869,20,-17
1870,25,-13
1871,23,-20
1872,29,-26
1873,17,-5
1874,14,-2
1875,12,9
1876,21,-18
1877,19,-43
1878,12,9
1879,22,-37
1880,14,-2
1881,19,2
1882,14,-2
1883,23,-11
1884,19,2
1885,18,-24
1886,16,5
1887,17,4
1888,16,-4
1889,27,-33
1890,12,0
1891,13,-1
1892,24,-12
1893,13,-1
1894,15,6
1895,15,6
1896,13,8
1897,17,4
1898,16,-13
1899,15,-3
1900,11,10
1901,29,-44
1902,14,-2
1903,19,2
1904,20,-26
1905,14,7
1906,19,-7
1907,22,-19
1908,28,-25
1909,13,8
1910,21,-9
1911,13,8
1912,14,-11
1913,16,-13
1914,17,-5
1915,20,-17
1916,17,-5
1917,12,0
1918,18,3
1919,9,12
1920,43,-58
1921,20,-8
1922,18,3
1923,10,11
1924,20,1
1925,27,-24
1926,21,-36
1927,12,9
1928,16,-4
1929,19,2
1930,15,-3
1931,14,7
